撮影メニューにある機能です。「する」を選択して撮影すると、レンズの特性により生じる画像周辺部のゆがみを、自動的に補正します。ゆがみ補正機能に対応しているCPUレンズを装着しているときに補正できます。,"This option is available from the shooting menu. When On is selected, this feature automatically corrects for peripheral distortion (requires a CPU lens with distortion control support)."
Eye Fi カードをカメラに挿入して撮影した画像を、あらかじめ設定した保存先へ無線で転送できる機能です。,"When an Eye Fi card is inserted in the camera, images taken with the camera can be uploaded to a preselected destination over a wireless network."
は、過熱防止機能を備えています。 カスタム設定で選択します。 の温度状態は３段階の目盛で表示されます。 連続発光などによって過熱のおそれがある場合、警告が表示され、すべての操作ができなくなります。 (参照資料： _F .pdf)," features thermal cut out, which offers protection against raised operating temperature. This feature is controlled from the Custom Settings menu. The temperature of the  is shown in three stages. If the temperature of the unit rises as a result of the flash being fired multiple times in quick succession, a warning will be displayed and the  will enter protective shutdown mode. (Reference  User Manual F )"
の温度状態は３段階の目盛で表示されます。 連続発光などによって過熱のおそれがある場合、警告が表示されます。 (参照資料：.pdf),"The temperature of the  is shown in three stages. If the temperature of the unit rises as a result of the flash being fired multiple times in quick succession, a warning will be displayed. (Reference  User Manual )"
春の機種 に搭載されていた機能ブレ軽減 の名称変更です。動きを検知することを強調したいための名称変更ですが、機能に変更はありません。秋では の 機種のセットアップメニューにはいります。 被写体の動きを検出し、その動きより早いシャッタースピードで撮影することにより被写体ブレ及び手ブレを軽減します。適正な露出を得るため、シャッタースピードにあわせISO感度を上げます。補正ではないので、レンズ・CCDシフト方式の手ブレ補正とは異なります。,"A new name for the  AE system introduced with the and  models in spring While the function has not changed, the name has been altered to emphasize that the system detects motion. This term will appear in the setup menus of three fall models the , and . This system adjusts shutter speed according to subject motion to reduce blur caused by subject motion and camera shake. ISO sensitivity is raised automatically as shutter speeds increase to ensure optimal exposure. (This is not a lens or CCD shift vibration reduction system.)"
WPSのプッシュボタン方式で、無線の接続設定を行う機能のメニュー項目です。 「WiFi Protected Setup」（WPS） 無線LAN機器の接続とセキュリティーの設定を簡単に行える方式です。,"Push button WPS is one option for configuring a wireless network. WPS stands for WiFi Protected Setup, an easy to use system for setting network and security options on wireless LAN devices."
WPSのPINコード方式で、無線の接続設定を行う機能のメニュー項目です。 PIN（personal identification number）コード方式 PINコードと呼ばれる数字をクライアント側に入力することで設定が行える方式です。,PIN code WPS is one option for configuring a wireless network. Settings can only be adjusted after the user has entered a Personal Identification Number (PIN) on the client device.
撮影メニューの項目名です。 撮影時に、撮影した直後の画像に ライティング処理を行う機能です。この機能を使うと、撮影した画像のハイライトの白とびや、暗く写った部分の黒つぶれを軽減し、見た目のコントラストに近い画像に仕上げることができます。,"An option in the shooting menu. If On is selected, Lighting will be performed on photographs as they are taken, reducing loss of detail in highlights and shadows for natural contrast."
P・S・A・M モードの名称です。 ではカメラの画面上に表示される。シャッタースピードと絞りの両方をカメラが自動制御する。ホワイトバランスやピクチャーコントロールなど、その他の設定はユーザーが調整できる。,"The names for P, S, A, and M mode, which the  displays on screen. Camera chooses shutter speed and aperture but the majority of other settings, including white balance and Picture Controls, can be adjusted by the user."
P・S・A・M モードの名称です。 ではカメラの画面上に表示されます。,A mode in which the user selects shutter speed and aperture manually.
衛星から取得した位置情報の測位状態をアイコンで表示する部分の名称です。 アイコンは、 個、 個、1個、×、GPS OFFの 段階があり、表示する数が多いほど、多くの衛星からの電波を受信していることを示します。,"This is the name of the icon that indicates GPS satellite signal strength. There are five levels  icons,   icons, 1 icon, x, and GPS OFF. The greater the number of icons, the greater the number of satellites from which signals can be received."
メニューおよび機能が一覧できる、携帯に便利な小冊子。 使用説明書の半分のポケットサイズ。 以降、ExtremeカテゴリーおよびProsumerカテゴリーのに同梱される。 従来からある「Quick Start Guide」とは異なるものです。,"A portable guide outlining camera menus and functions. At half the size of the manual, this guide is pocket sized. It will be included with all extreme and prosumer models starting with the. It differs from the existing Quick Start Guide."
縦位置にのみ角度を変えられる液晶モニター。上下に動くが、モニターがひっくり返るようには動きません。,An LCD monitor that can be tilted only vertically. It tilts up and down but can not be reversed.
液晶モニター上で、ピントを合わせたい被写体をタッチすると、ピントと露出を合わせるエリアを自分で選べます。オート撮影モードといくつかのシーンモード時に有効です。,The user selects a subject by touching the monitor the camera then automatically chooses the area used to set focus and exposure. This feature is available in auto mode and some scene modes.
モニター上のボタンを押すことでタッチAF AEで選んだエリアを解除することができます。,The user touches this button in the monitor to end touch AF AE.
撮影画面や再生画面の右下にあるHOMEアイコンをタッチすると、HOME画面になります。 HOME画面にすると、撮影メニュー、再生メニュー、セットアップメニューなどを選べます。,"Touching the HOME icon in the bottom right corner of the monitor in shooting or playback mode displays the HOME screen, where the user can navigate to the shooting menu, playback menu, setup menu, and other locations."
Nikonが製品に同梱している製品保証書のフォームの名前。使用説明書では、付属品を紹介するページに使用します。,The name of a product warranty form included with Nikon products. This term appears in the manuals on the page listing the items included with the product.
一次電池の一種で、いわゆるマンガン電池のこと。,"A type of primary battery, aka manganese battery."
一次電池の一種で、いわゆるマンガン電池のこと。,"A type of primary battery, aka manganese battery."
画像編集メニューのひとつ。ソフトフィルターを用いたような画像を作成する。 画面に顔を検出した場合は、ポートレート向けにぼかし量、明るさのパラメータ をチューニングして、顔のしみしわをぼかし、柔らかな雰囲気にする。画面に顔を検出しなかった場合は、風景・マクロ・夜景向けにぼかし量、明るさのパラメータ をチューニングして、不要なディテールをぼかし、柔らかな雰囲気にする。,"An option in the retouch menu that creates a soft filter effect. If a face is detected, blurring and brightness parameters will be adjusted to create a soft effect, reducing fine lines and wrinkles. If no face is detected, blurring and brightness parameters will be adjusted for landscapes, close ups, or night landscapes to create a soft effect, blurring unnecessary details."
"このボタンを押すと、シャッタースピードや絞り値、記録可能コマ数、エリアモードなどが液晶モニターに表示される。以降「情報表示ボタン(information display button)」と呼ばれていたが、長くて覚えにくかったため、以降の全ての機種で、「(information button info button)」と名称変更する。 Usage in English In menus and help text, info button, i button, info display are used. In the Parts of the Camera section of the manuals, info (information) button and i (information edit) used. info and i represent icons. In the rest of the manuals, info button and i button are used. info and i represent icons.","The current shutter speed, aperture, number of exposures remaining, area mode, and other settings are displayed in the monitor when the information button is pressed. The term information display button used since the  which was too long and difficult to remember will be changed to information button from the . A short form is info button." 
英語「information button」の省略形。,"A short form of information button."
「（information button）」を押すと、シャッタースピードや絞り値、記録可能コマ数、AFエリアモードなどが液晶モニターに表示される。これを「インフォ画面（information display）」という。 以降使われていた用語「情報画面(shooting information display)」が長くて覚えにくかったため、以降「インフォ画面(information display info display)」に変更する。 また、「情報画面(shooting information display)表示中に、インフォ設定ボタンを押すと、情報設定変更画面(quick settings display) に切り替わります。もう一度インフォ設定ボタンを押すと、インフォ画面に戻ります。」のように、「情報画面(shooting information display)」と「情報設定変更画面(quick settings display) 」という２つの画面名称を使って説明していた。画面名称を２つにすると煩雑になるため、「インフォ画面 (information display)」のみに統一。「インフォ画面表示中に、インフォ設定ボタンを押すと、選択した項目の設定が変更可能になります。」のような説明にする。,"The current shutter speed, aperture, number of exposures remaining, area mode, and other settings are displayed in the monitor when the information button is pressed. This is referred to as the information display. The term shooting information display which has been used since the  that was too long and difficult to remember will be changed to information display from the.  Also the term quick settings display used from the  will be abandoned to be replaced by information display from the , as the existence of two terms for the same display can only lead to confusion. Expressions such as Press the i button to enter the quick settings display will be rephrased as Press the i button to change selected settings in the information display. "
（information button）を押すと、シャッタースピードや絞り値、記録可能コマ数、エリアモードなどが液晶モニターに表示される。このインフォ画面（information display）表示中に、「インフォ設定ボタン(information edit button)」を押すと、選択した情報の設定が変更可能になる。 以降使われていた用語「情報設定変更ボタン(quick settings display button) 」が、長くて覚えにくかったため、以降「インフォ設定ボタン (information edit button i button)」に変更する。英語の短縮形はinfo button。,"The current shutter speed, aperture, number of exposures remaining, area mode, and other settings are displayed in the monitor when the information button is pressed. Pressing the information edit button when information is displayed in the monitor (information display) allows the settings to be changed. The term information display button used since the  which was too long and difficult to remember will be changed to information edit button. from the . A short form is i button."
（information button）を押すと、シャッタースピードや絞り値、記録可能コマ数、エリアモードなどが液晶モニターに表示される。このインフォ画面（information display）表示中に、「インフォ設定ボタン(information edit button)」を押すと、選択した情報の設定が変更可能になる。以降使われていた用語「情報設定変更ボタン(quick settings display button) 」が、長くて覚えにくかったため、以降「インフォ設定ボタン (information edit button i button)」に変更する。英語の短縮形はinfo button。,"The current shutter speed, aperture, number of exposures remaining, area mode, and other settings are displayed in the monitor when the information button is pressed. Pressing the information edit button when information is displayed in the monitor (information display) allows the settings to be changed. The term information display button used since the  which was too long and difficult to remember will be changed to information edit button. from the . A short form is i button."
 英語「information edit button」の短縮形。,"A short form of information edit button."
カメラでよく使う機能をユーザーが任意で登録できるボタン。カメラ上ではFnと印刷されているので、「Fnボタン(Fn button)」とも書かれる。,"A button to which users can assign their choice of frequently used camera functions. This button is labelled Fn on the camera body, and may therefore sometimes be referred to as the Fn button."
ファンクションボタンのこと。カメラ上ではFnと印刷されているので、「Fnボタン(Fn button)」と書かれる。カメラでよく使う機能をユーザーが任意で登録できるボタン。,"The function button, which is labelled Fn on the camera body. Users can assign their choice of frequently used camera functions to this button."
「露出インジケーター」の英語を、フィルムカメラ時代から使っている「electronic analog exposure display」から、「exposure indicator」に、下記の理由で、使用説明書から変更する。 １．「electronic analog」は冗長。 ２．現在のニコンの各部名称では、displayは「info display」のように画面を表す用語として使っている。日本語の「マーク」「表示」「インジケーター」は、英語では「indicator」で統一されている。 ３．長くて使いにくいので、露出インジケーターに関するメニューとヘルプは、既にindicatorで訳されている。他でも「exposure indicator」に訳されてしまっている可能性が高い。,"The English translation for exposure indicator has been electronic analog exposure display since the days of film cameras. With the  manual, we propose to change this to exposure indicator for the following reasons  The expression electronic analog is verbose.  . The term display is used in reference to entire displays (eg, information display) in current Nikon nomenclature. The individual elements in such displays are referred to as indicators. . Because it is long and hard to use, the term electronic analog exposure display has already been changed to exposure indicator in existing help text. There is every chance that it will be accidentally translated as exposure indicator in other contexts."
"測光素子の名称です。ニコンのカメラは測光素子にCCDセンサーを用いているため、光と色を識別し、測光することが出来ます。正方画素のセンサーでは、素子に含まれる画素数として、pixel を用いた「pixel RGB sensor」 と表記します。数値は製品によって異なります。 ご参考 新規用語ではなく、既存用語の不統一による変更です。 の測光センサーを、これまで使用説明書では「segment RGB sensor」、カタログでは「pixel RGB sensor」と、異なる名称で呼んできました。今後は「pixel RGB sensor」で統一し、「segment RGB sensor」という用語は使いません。英語の変更に伴い、他言語も変更します。ただし、日本語は、使用説明書でもカタログでも統一して「分割RGBセンサー」と呼んできたので、変更はありません。","The name for a type of metering element. Nikon cameras use a CCD sensor as a metering element, allowing the camera to distinguish light levels and colors when metering exposure. In sensors that use square pixels, the number of pixels in the sensor is stated as follows pixel RGB sensor. The number of pixels varies with the type of sensor. Note This is not a new term, but a resolution of an inconsistency in existing terminology. The metering elements in  cameras have been referred to by two different terms segment RGB sensor in the manuals and pixel RGB sensor in the catalogs. In future, only the term pixel RGB sensor will be used use of segment RGB sensor will be discontinued. With this change to the English terminology, other languages will change as well. The Japanese term for use in both manuals and catalogs will remain segment RGB sensor."
"測光素子の名称です。ニコンのカメラは測光素子にCCDセンサーを用いているため、光と色を識別し、測光することが出来ます。正方画素のセンサーでは、素子に含まれる画素数として、pixel を用いた「pixel RGB sensor」 と表記します。数値は製品によって異なります。 ご参考 新規用語ではなく、既存用語の不統一による変更です。 の測光センサーを、これまで使用説明書では「segment RGB sensor」、カタログでは「pixel RGB sensor」と、異なる名称で呼んできました。今後は「pixel RGB sensor」で統一し、「segment RGB sensor」という用語は使いません。英語の変更に伴い、他言語も変更します。ただし、日本語は、使用説明書でもカタログでも統一して「分割RGBセンサー」と呼んできたので、変更はありません。","The name for a type of metering element. Nikon cameras use a CCD sensor as a metering element, allowing the camera to distinguish light levels and colors when metering exposure. In sensors that use square pixels, the number of pixels in the sensor is stated as follows pixel RGB sensor. The number of pixels varies with the type of sensor. Note This is not a new term, but a resolution of an inconsistency in existing terminology. The metering elements in  cameras have been referred to by two different terms segment RGB sensor in the manuals and pixel RGB sensor in the catalogs. In future, only the term pixel RGB sensor will be used use of segment RGB sensor will be discontinued. With this change to the English terminology, other languages will change as well. The Japanese term for use in both manuals and catalogs will remain segment RGB sensor."
既存アクセサリー。目の周辺部から接眼部に入り込む光を遮断することにより、ファインダー像を見やすくする。のような型番をつけて、商品名として英語で記載するときは、各単語の先頭文字RとEを大文字表記にする。 「The camera is equipped with a rubber eyecup」のように一般名詞として使う場合は小文字表記にする。これまで、使用説明書では「Viewfinder Eyepiece Cup」、カタログでは「Rubber Eyecup」と英訳されていた。今後は全ての文書で「Rubber Eyecup」に統一する。,"An existing accessory which makes it easier to see the display in the viewfinder by blocking out light that would otherwise leak in around the user eye. Use title case when this term appears with a product number such as (eg, the DK Rubber Eyecup). Use sentence case when it appears as a general noun (eg, the camera is equipped with a rubber eyecup). This term is a resolution of an inconsistency found in a product name after review. This term was translated as Viewfinder Eyepiece Cup in the manuals and Rubber Eyecup in the catalogs the term Rubber Eyecup will now be used in all documentation."
横・縦位置どちらでも角度を自由に変えられるTFT液晶モニター。過去にCOOLPIXで「フリーアングル機構   vari angle」と言った。完全にフリーではないので、フリーアングル(free angle)とは呼ばない。,"A term for a adjustable LCD monitor that can be set to almost any angle, horizontally or vertically. The term free angle has not been adopted because the adjustment is not completely free. The term vari angle was used in the COOLPIX in the past."
一般光学用語。 光の波長の違いでわずかに異なる像倍率で結像するために発生する色ずれ。では自動的に補正される。Capture NX までの「自動色収差補正(Auto Color Aberration (Correction)」「色収差補正(Color Aberration Control)」と、Capture NX  以降の「オート倍率色収差補正(Auto Lateral Color Aberration (Correction)」「倍率色収差補正(Lateral Color Aberration (Correction)」は、この現象を低減する機能。 光は色によって波長が異なります。波長の長さの違いは、画像の周辺部で像の大きさの違いとなって現れます。これが倍率色収差で、色ずれの原因のひとつです。倍率色収差は、屈折率の異なるレンズを組み合わせることで、ある程度の補正がなされていますが、光学上、避けることのできない現象です。色ずれの種類には、「赤とその補色であるシアン」と「青とその補色である黄色」のほか、レンズによっては、これらが混ざった複合的な色ずれも生じます。 （日本語のみ。英訳なし） その他「倍率色収差 (lateral chromatic aberration)」の参照URL (英語）,"A general optical term to refer to a color fringe caused by the lens having slightly different magnifications for different wavelengths of light. The  automatically corrects lateral chromatic aberration. Tools are also provided to mitigate lateral chromatic aberration in Capture NX  and earlier (Auto Color Aberration (Correction) and Color Aberration Control) and Capture NX   and later (Auto Lateral Color Aberration (Correction) and Lateral Color Aberration (Correction)). Different colors of light have different wavelengths. These differences in wavelength are visible in differences in the size of the image at its periphery. Such differences in magnification are one cause of chromatic aberration. Although lateral chromatic aberration can be controlled to an extent by including elements with different refractive indices in the lens, it is not optically possible to eliminate it altogether. In addition to red and its complementary color cyan and blue and its complementary color yellow, some lenses may produce compound chromatic aberration that mixes these colors. English references on axial (or longitudinal) chromatic aberration include "
アプリUI。 Capture NX の(Eidt List)内の現像セクション(Develop Section)にある「カメラとレンズの補正(Camera & Lens Corrections)」の中にある機能のUI。文字数制限のため、英語UIでは機能名「auto lateral color aberration correction」の「correction」が省略されている。,The label used in the Capture NX user interface for a tool in the Develop > Camera & Lens Corrections section of the Capture NX   edit list. It was necessary due to string length restrictions to omit correction from auto lateral color aberration correction in the English language interface.
機能名。 Capture NX の(Eidt List)内の現像セクション(Develop Section)にある「カメラとレンズの補正(Camera & Lens Corrections)」の中にある機能名。画像内の倍率色収差（色ずれ）を自動的に補正する。Capture NX まで「自動色収差補正」と呼ばれていたが、Capture NX  で軸上色収差補正のオプションも同じセクション内に搭載されることになったので、区別をするために、「オート倍率色収差補正」と機能名を変更する。,"A function name to refer to a tool in the Develop > Camera & Lens Corrections section of the Capture NX   edit list that automatically corrects lateral chromatic aberration (color fringes). In earlier versions of Capture NX this tool was named Auto Color Aberration (Correction), but it has been renamed in order to distinguish it from the axial chromatic aberration correction tool available in the same section with Capture NX  ."
アプリUI。 Capture NX の調整(Adjust)メニューの「補正(Correct)」の中にある機能のソフトウェア上のUI。文字数制限のため、英語UIでは機能名「lateral color aberration correction」の「correction」が省略されている。,The label used in the user interface for an option in the Adjust > Correct menu in Capture NX  . It was necessary due to string length restrictions to omit correction from lateral color aberration correction in the English language interface.
機能名。 Capture NX の調整(Adjust)メニューの「補正(Correct)」の中にある機能名。画像内の倍率色収差（色ずれ）をマニュアルで補正する。Capture NX まで「色収差補正(Color Aberration Control)」と呼ばれていたが、Capture NX  で軸上色収差補正も(Eidt List)内の現像セクション(Develop Section)にある「カメラとレンズの補正(Camera & Lens Corrections)」の中に搭載されることになったので、区別をするために、「倍率色収差補正(Lateral Color Aberration Correction)」と機能名を変更する。,"A function name to refer to an option in the Adjust > Correct menu in Capture NX   used to manually correct lateral chromatic aberration (color fringes). In earlier versions of Capture NX this tool was named Color Aberration Control, but it has been renamed in order to distinguish it from the axial chromatic aberration correction option available in the Develop > Camera & Lens Corrections section of the Capture NX   edit list."
一般光学用語。軸上色収差とは、光の波長（色）によって結像位置が光軸方向に異なる現象のことである。 Capture NX のにある「カメラとレンズの補正」の中に新たに搭載される機能で補正ができる。 英語では、longitudinal chromatic aberrationとも言う。ソフトのUIの文字数制限の都合から、UIと機能名はaxial color aberrationとしている。 「軸上色収差 (longitudinal or axial chromatic aberration)」の参照URL (英語） ,"A general optical term to refer to a phenomenon caused by the lens focusing different wavelengths of light at different distances. Capture NX   offers a new tool in the Camera & Lens Corrections section of the edit list to correct axial chromatic aberration, which in English may also be referred to as longitudinal chromatic aberration. Axial color aberration will be used both for the function name and in the user interface due to string length restrictions. English references on axial (or longitudinal) chromatic aberration include "
アプリUI。 Capture NX の(Eidt List)内の現像セクション(Develop Section)にある「カメラとレンズの補正(Camera & Lens Corrections)」に新たに搭載される機能のソフトウェア上のUI。Capture NX のにある「カメラとレンズの補正」の中に新たに搭載される機能のUI。文字数制限のため、英語UIでは機能名「axial color aberration correction」の「correction」が省略されている。,The label used in the user interface for a tool newly added to the Develop > Camera & Lens Corrections section of the Capture NX   edit list. It was necessary due to string length restrictions to omit correction from axial color aberration correction in the English language interface.
機能名。 Capture NX の(Eidt List)内の現像セクション(Develop Section)にある「カメラとレンズの補正(Camera & Lens Corrections)」に新たに搭載される機能名。画像内の軸上色収差（色ずれ）を補正する。ユーザーがスライダーで調整するため、自動ではない。,"A function name of a tool newly added to the Develop > Camera & Lens Corrections section of the Capture NX   edit list for correcting lateral chromatic aberration (color fringes). The adjustment is performed manually using sliders, not automatically."
カメラの「NEF JPEG」形式で同時記録したNEF形式とJPEG形式の画像を、２つで1つのの画像として表示するためのボタンです。 ブラウザーで画像の回転や削除、リネーム、ラベルやレーティングの設定などを行うと、NEF JPEGの両方の画像に適用されます。,"A button that allows each pair of images created at camera image quality settings of NEF JPEG to be treated as a single image. Each pair is represented by a single image in the display and browser operations such as rotation, deletion, renaming, labeling, and rating applied to this image apply to both the NEF and the JPEG copy."
"モードダイヤルが「GUIDE」の位置にあるガイドモードのときに表示されるメニューです。通常のメニューによる操作に困難を感じられるお客様のためにつくられたメニューです。通常のメニューやインフォ画面とは別に搭載されています。 モードダイヤルを「GUIDE」のアイコンに合わせると、「ガイドメニュー」が表示されます。「撮る」、「見る・消す」、「設定する」 といった基本操作への入り口が、トップ画面にまとまって大きく表示されています。（ガイドメニューのトップ画面のイメージは、「Reference」シートをご覧ください。）そこから入って、選択と決定を繰り返していくことで、難しい操作をしていると意識せずに、「撮る」、「見る・消す」、「設定する」 が行えます。 「ガイドメニュー」は、カメラで設定されるすべての機能に対応したものではなく、ベーシックな機能や、過去に質問が多かった機能を中心に構成されています。＜用語の使用上の注意＞ 「ガイドメニュー（guide menu）」は固有名詞ではありません。通常の文中では「guide menu」と小文字で表記してください。ただし、大文字表記のスタイルが決まっている場合は、それに従ってください。たとえば、ニコンのメニューは、第一階層のタイトルは全部大文字で表記するスタイルのため、「GUIDE MENU」と全部大文字表記されています。第二階層以降は、文頭の文字のみ大文字にするセンテンススタイルのため、「Guide menu」になります。ヘルプの文中では「guide menu」ですが、第一階層の項目を引用する場合は「GUIDE MENU」、第二階層の項目を引用する場合は「Guide menu」と表記します。カタログのタイトルなどで、各単語の先頭文字を大文字にするタイトルスタイルが使われているところでは、「Guide Menu」と表記します。","The menu displayed when the mode dial is rotated to GUIDE. This menu was created for users who find normal menu operations difficult, and is separate from the normal menus and information display. The guide menu is displayed when the mode dial is rotated to GUIDE. The top level of the menu consists of three large icons that serve as portals to basic camera operations Shoot, View delete, and Set up (see the Reference sheet for an illustration of the top level menu). After entering the desired portal, the user progressively selects items to shoot, view, delete or set up pictures and adjust camera settings without the sense of performing a difficult task. Instead of covering the full range of camera settings, the guide menu concentrates on basic settings and options that have in the past been the subject of many customer support inquiries. A Note on Terminology The term guide menu is not a proper noun and appears in sentence case except in contexts where full caps are required. For example, the convention for Nikon  cameras is that the title of top level menus be all in caps, requiring guide menu to be written as GUIDE MENU in this context. In lower levels of the menu, it appears in sentence case (as Guide menu where it appears sentence initially and as guide menu elsewhere). Sentence case is used in help text unless in direct reference to the title of the top level menu, where it appears all in caps, or to menu items in which Guide is the first word, where it appears as Guide menu. Title case (Guide Menu) is used where it appears in titles in catalogs and other documents."
モードダイヤルが「GUIDE」の位置にあるときのモード。ガイドメニューが使える。,The term for the mode selected when the mode dial is rotated to GUIDE. The guide menu is available in guide mode.
動画記録中の音声録音レベル。,The level of the sound picked up by the microphone during live view or movie recording.
コンパクトフラッシュカード(CFカード)用のメモリーカードスロット。,A memory card slot for CompactFlash (CF) memory cards.
SDメモリーカード用のメモリーカードスロット。,A memory card slot for Secure Digital (SD) memory cards.
CFスロット、SDスロットのうち、撮影メニューの「主スロットの選択」で選択されているスロットです。 主スロットは、次のように使われます。 ・順次記録のとき：主スロットのメモリーカードの残容量が不足したとき、記録先を副スロットのメモリーカードに変更できる。 ・RAW JPEG分割記録のとき：主スロットのメモリーカードにはRAW、副スロットのメモリーカードにはJPEGだけを記録する。 ・ファームウェアバージョンアップ、カメラ設定の保存と読み込み、の処理対象スロットになる。,"The slot (CF or SD card slot) selected as the primary slot using the Primary slot selection item. The primary slot is used as follows.   If Overflow is selected for Secondary slot function, images are recorded to the primary slot as long as there is space available. The card in the secondary slot is used only if the card in the primary slot is full.   If RAW primary, JPEG secondary is selected for Secondary slot function, RAW images are recorded to the card in the primary slot, JPEG images to the card in the secondary slot.   If two cards are inserted in the camera, only the card in the primary slot will be used for firmware updates, saving and loading camera settings, and optional Picture Controls."
CFスロット、SDスロットのうち、「主スロットの選択」メニューで選択されていない方のスロット。 副スロットの役割は、撮影メニューの「副スロットの機能」でユーザーが選択できる。次のようなオプションがある。 ・順次記録 (overflow)：主スロットのメモリーカードの残容量が不足したとき、記録先を副スロットのメモリーカードに変更する。 ・バックアップ記録(backup)：CFスロットとSDスロットのメモリーカードに同じ画像を記録する。 ・RAW JPEG分割記録：RAW JPEGで撮影した画像の記録方法を設定する。主スロットのメモリーカードにはRAW、副スロットのメモリーカードにはJPEGだけを記録する。では、RAWの記録はスロット１、JPEGの記録はスロット２に固定されていたので、英語のメニュータイトルは「Slot  」であったが、では、前述のようにスロットが選択可能になったので、英語のメニュー名を変更する。日本語は変更なし。,"The slot (CF or SD card slot) not selected as the primary slot using the Primary slot selection item in the shooting menu. The role by the memory card in the secondary slot can be determined using the Secondary slor function item in the shooting menu. This menu contains the following options   Overflow The card in the secondary slot is used only if the card in the primary slot is full.   Backup Each image is recorded twice, with one copy being recorded to the card in the primary slot and the other to the card in the secondary slot.   RAW primary, JPEG secondary When photographs are taken at an image quality setting of RAW JPEG, the RAW image is recorded to the card in the primary slot, the JPEG image to the card in the secondary slot. In the case of the, the secondary slot was always slot   and the English menu name was therefore Slot  . In the, however, the user can choose either slot as the secondary slot, necessitating a change to the English menu name."
カスタムメニューのタイトル名。バーコードデータをExifコメント欄に自動書き込みする。 業務用の機能であり、一般ユーザー向けではない。特定の出荷のときのみ、設定を有効にし、一般の出荷のときには、無効にする。一般向けのカタログや使用説明書にも、この機能は記載しない。,An option in the Custom Settings menu that can be used to automatically add bar code data to the Exif comment field. This option is intended exclusively for commercial use and will be enabled only in special shipments. It is not intended for general users and will not enabled in ordinary shipments nor included in catalogs or manuals.
撮影ごとに異なるバーコード情報をコメント情報として記録する。新しいバーコードを登録しないと、撮影できない。米国の特殊な出荷向け。,A unique bar code is recorded to the Exif comment field with each shot. No pictures can be taken until a new code is received.
登録したバーコード情報を全てのファイルのコメント情報として記録する。,A single bar code is used for all files.
笑顔撮影モードに代えて、人物の撮影に適した設定をまとめた新しいモード このモードでは、 ・画像モードの設定、 ・撮影した画像の顔を検出して肌をなめらかに補正する機能の設定、 ・笑顔自動撮影の設定、 ・目つぶり軽減の設定 ができます（での仕様）。,"In addition to the existing Smile mode function, the introduces a new mode that encompasses all the settings specifically adapted for portraits. The settings available in this new mode include · Image mode · An option that detects faces and controls the amount of softening applied to the skin of portrait subjects. · Smile timer · Blink proof"
このアダプターは、家庭用AC電源をDC電源に変換して、UC E 経由でカメラ内の充電池を充電できます。 従来のACアダプター EH  シリーズとは異なり、カメラの外部電源として撮影・再生用の電力供給はできません。 実際の製品名は「本体充電ACアダプター EH」という名称になる予定です。,"This adapter converts alternating household current to direct current and transmits it to the camera via the UC E USB cable, where it is used to charge the battery inserted in the camera. Unlike existing EH series AC adapters, it can not be used to power the camera for recording or playback. We intend that the final product name will have the form EH Charging AC Adapter or EH AC Charging Adapter."
"外国旅行先の家庭用電源コンセントの形状に、手持ちの電化製品の電源プラグの形状が合致しないときに、変換するための 電源プラグ変換アダプター です。 「変換プラグ」には変圧機能はありません。変圧が必要な場合は、電子式ではない変圧器と併用します。","An adapter that allows a device to be plugged into power sockets in foreign countries that do not conform to the shape used in domestic power sockets. It does not convert from one voltage to another, but can be used with a non electronic voltage adapter in cases in which such conversion is necessary."
機能の名称です。 シーンモードで撮影するときに、記録される画像の仕上がりの味付けを変える機能です。味付けのパラメーターと効果は、シーンごとに異なります。例えば、料理モードでは、ホワイトバランスを調整できます。味付けの効果は撮影画面にも反映され、ライブビューで確認できます。,"The name of a function that can be used to adjust results in scene mode. The parameters adjusted differ from mode to mode for example, in Food mode, this function controls white balance. The effect can be previewed in the monitor."
シーン効果調整をするGUIの名称です。 の場合、撮影画面にスライダーが表示され、撮影画面のまま、シーン効果を調整できます。また、はタッチパネル式なので、このスライダーをタッチして操作できます。,"The name of the GUI element that controls the scene effect adjustment. In the case of the , a slider is displayed in the monitor, allowing the user to adjust the effect without leaving shooting mode. The  uses a touch panel, meaning that the slider can be adjusted by touching the display."
の新規機能です。 画面上の撮影したい被写体にタッチすると、タッチした場所でピントと露出を自動で合わせるだけでなく、シャッターもきれる機能です。,"A new feature introduced with the . If the user taps the subject in the monitor, the camera will set focus and exposure for the selected subject and take a picture."
液晶ディスプレーやプラズマディスプレーに代わると期待されている表示デバイスです。 「有機EL (Organic Electro lummi) 」とも呼びますが、NC 発の文書では「有機発光ダイオード (Organic L Diode) 」と表記し、略記を「OLEDに統一したいと考えています。,"Organic Light Emitting Diode, a type of display technology which people hope will one day replace liquid crystal and plasma displays. Also known by the term organic electroluminescence but referred to in NC documents as organic light emitting diode. We intend to use OLED for consistency."
有機EL（発光を伴う物理現象）を利用したカメラの画像モニターの名称です。 では、液晶ディスプレーに代わって有機ELを使い、タッチパネル機能を有しています。,The name for a type of camera monitor that uses organic electroluminescence. The  will use an organic electroluminescent touch panel in place of an LCD monitor.
